record_id,paper_id,tea_type,material_form,component_group,compound_name,activity_category,endpoint_label,study_type,evidence_level,model_system,dose_exposure,effect_direction,processing_step,extraction_method,cultivar,origin,mechanism_label,microbiota_taxon,microbial_metabolite,host_phenotype,claim_text_raw,confidence_score,annotator_id,adjudication_status,notes
PMID_41738389_AUTO3,PMID_41738389,black tea,purified component,theaflavins,,antioxidant,oxidative stress or antioxidant-status outcome,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,microbiota-associated mechanism,taxa as reported,,oxidative stress phenotype,"Theaflavins ameliorate obesity through enhanced antioxidant capacity, a suppressed hepatic BCAA degradation pathway, and gut microbiota modulation.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=antioxidant.
PMID_41732513_AUTO1,PMID_41732513,unspecified tea,tea leaf,multiple component groups,,antioxidant,oxidative stress or antioxidant-status outcome,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,needs manual extraction,,,oxidative stress phenotype,Effects of drying methods on the chemical composition and antioxidant activity of Metapanax delavayi by integrating UHPLC-Q-TOF-MS and GC-MS/MS based untargeted metabolomics.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=antioxidant.
PMID_41730253_AUTO1,PMID_41730253,unspecified tea,purified component,mixed polyphenols,,antioxidant,oxidative stress or antioxidant-status outcome,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,needs manual extraction,,,oxidative stress phenotype,Insight into the oxidation mechanism of low-salt Sichuan-style sausages treated with inclusion complexes of tea-polyphenol/β-cyclodextrin/NaCl and electron beam irradiation using machine learning algorithms.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=antioxidant.
PMID_41717022_AUTO1,PMID_41717022,unspecified tea,unspecified material,multiple component groups,,neuroprotection,cognition or neural-protection-related outcome,cohort study,human_observational,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,cognition or neural phenotype,Do different lipid emulsions affect brain development? A single-center retrospective analysis.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=neuroprotection.
PMID_41716005_AUTO1,PMID_41716005,unspecified tea,purified component,mixed polyphenols,,gut microbiota modulation,gut microbiota modulation,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,taxa as reported,,microbiota-related host phenotype,The synergistic regulation of fat reduction mechanism by tea polyphenols through the gut-microbial-brain axis and gut-liver axis.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_41709514_AUTO1,PMID_41709514,green tea,tea extract,mixed polyphenols,,antioxidant,oxidative stress or antioxidant-status outcome,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,other extraction,,,oxidative-stress-related mechanism,,,oxidative stress phenotype,In vitro effects of green tea (Camellia sinensis) aqueous extract on sperm quality: Mitigating oxidative stress and sperm DNA fragmentation in freeze-dried human spermatozoa.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=antioxidant.
PMID_41704879_AUTO1,PMID_41704879,green tea,purified component,catechins,,antioxidant,oxidative stress or antioxidant-status outcome,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,processing category contrast,,,,needs manual extraction,,,oxidative stress phenotype,Homologous divergence: Processing reshapes metabolite variations and relative odor activity values in black and green teas derived from Gougunao no. 2.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=antioxidant.
PMID_41704297_AUTO1,PMID_41704297,unspecified tea,purified component,mixed polyphenols,,anti-inflammatory,inflammation-related outcome,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,barrier-related mechanism,,,inflammation phenotype,A dual-functional Janus nanofibrous membrane as an immunomodulatory barrier for periodontitis regeneration under diabetic conditions.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-inflammatory.
PMID_41703870_AUTO1,PMID_41703870,green tea,purified component,catechins,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,processing category contrast,,,,needs manual extraction,taxa as reported,,microbiota-related host phenotype,"Effect of processing methods on the phytochemicals, digestion behaviors, and nutraceutical potential of Yunnan large-leaf tea: A combined in vitro and in vivo study.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_41703844_AUTO1,PMID_41703844,unspecified tea,purified component,catechins,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,microbiota-associated mechanism,taxa as reported,,microbiota-related host phenotype,Mechanisms of phenolic conversion in anaerobic fermentation of tea leaves revealed by integrating microbiome and metabolome analysis.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_41699676_AUTO1,PMID_41699676,unspecified tea,tea infusion,caffeine,,neuroprotection,cognition or neural-protection-related outcome,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,needs manual extraction,,,cognition or neural phenotype,Caffeine intake and late dry age-related macular degeneration: tea's protective role-insights from NHANES and Mendelian randomization.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=neuroprotection.
PMID_41698016_AUTO1,PMID_41698016,green tea,purified component,mixed polyphenols,,anti-inflammatory,inflammation-related outcome,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,inflammation phenotype,Integrative and Natural Approaches to Thyroid Nodule Treatment: Evidence and Emerging Trends.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-inflammatory.
PMID_41697800_AUTO1,PMID_41697800,green tea,purified component,catechins,,anti-inflammatory,inflammation-related outcome,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,needs manual extraction,,,inflammation phenotype,Designing a Sucrose Phosphorylase from Leuconostoc mesenteroides for the Highly Selective Production of EGCG-4'-O-α-d-Glucopyranoside.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-inflammatory.
PMID_41697452_AUTO1,PMID_41697452,green tea,unspecified material,multiple component groups,,anti-inflammatory,inflammation-related outcome,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,inflammation phenotype,Integrative Oncology for Biochemical Recurrence of Epithelial Ovarian Cancer.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-inflammatory.
PMID_41696766_AUTO1,PMID_41696766,green tea,purified component,catechins,,antioxidant,oxidative stress or antioxidant-status outcome,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,oxidative stress phenotype,Mechanisms of green tea-induced attenuation of osteoporosis and skeletal muscle atrophy: current status and future study recommendations for clinical application.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=antioxidant.
PMID_41695820_AUTO1,PMID_41695820,fermented tea,fermented beverage,multiple component groups,,anti-inflammatory,inflammation-related outcome,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,fermentation/oxidation,,,,needs manual extraction,,,inflammation phenotype,"Unlocking the pharmaceutical potential of Kombucha: production, regulatory challenges and patents landscape.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-inflammatory.
PMID_41695732_AUTO1,PMID_41695732,green tea,purified component,mixed polyphenols,,anti-obesity,obesity-related phenotype,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,,,obesity-related phenotype,Lipid metabolism disorders and osteoarthritis progression: Potential intervention with plant active ingredients.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=anti-obesity.
PMID_41695108_AUTO1,PMID_41695108,unspecified tea,purified component,mixed polyphenols,,gut microbiota modulation,gut microbiota modulation,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,needs manual extraction,taxa as reported,,microbiota-related host phenotype,Bioactive Phenolic Compounds in Extra Virgin Olive Oil: Implications for Cardiovascular Health.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
PMID_41695108_AUTO2,PMID_41695108,unspecified tea,purified component,mixed polyphenols,,cardiovascular protection,cardiovascular or mortality-related outcome,systematic review,evidence_synthesis_nonquantitative,review synthesis,needs manual extraction,positive,,,,,,,,,Bioactive Phenolic Compounds in Extra Virgin Olive Oil: Implications for Cardiovascular Health.,0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=cardiovascular protection.
PMID_41684150_AUTO1,PMID_41684150,unspecified tea,purified component,mixed polyphenols,,gut microbiota modulation,gut microbiota modulation,animal study,preclinical_in_vivo,animal model,needs manual extraction,positive,,,,,oxidative-stress-related mechanism,taxa as reported,,microbiota-related host phenotype,"Amelioration of ammonia-induced oxidative stress, ferroptosis and intestinal damage in Pelteobagrus fulvidraco through dietary tea polyphenols.",0.55,auto_v1,needs_review,Auto-generated candidate record from included paper metadata/title for activity=gut microbiota modulation.
