paper_id,source_db,title,authors,journal,year,doi,pmid,study_type,tea_type,material_form,component_group,activity_category,processing_present,extraction_present,microbiome_present,include_status,exclusion_reason,notes
PMID_41794250,PubMed,Determination of complex formation between green tea catechins and polysaccharide matrices by using kinetic and fluorescence analysis.,Yanovskiy MD; Lomovskiy IO,International journal of biological macromolecules,2026,10.1016/j.ijbiomac.2026.151194,41794250,animal study,green tea,tea extract,tea polysaccharides,antioxidant,yes,yes,no,include,,matched_queries=Q2; abstract_saved_in_raw_batch
PMID_41791619,PubMed,The anti-obesity potential of Cassiae Semen: A review based on ethnopharmacology and modern pharmacology.,Ye Y,Journal of ethnopharmacology,2026,10.1016/j.jep.2026.121426,41791619,systematic review,unspecified tea,unspecified material,multiple component groups,gut microbiota modulation,no,no,yes,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41789592,PubMed,"Advances regarding physiological functions and mechanisms of theaflavin‑3,3'‑digallate (Review).",Ma T; Zhang S; Xiao M; Ma Z; Guan J,Molecular medicine reports,2026,10.3892/mmr.2026.13837,41789592,systematic review,black tea,purified component,theaflavins,gut microbiota modulation,yes,no,yes,include,,matched_queries=Q1;Q2;Q3;Q4; abstract_saved_in_raw_batch
PMID_41788685,PubMed,Association of dietary flavonoid intake with incident atherosclerosis: cohort evidence in middle-aged and older adults.,Tian J; Wang S; Chang X; Han Y,Frontiers in nutrition,2026,10.3389/fnut.2026.1746512,41788685,cohort study,unspecified tea,tea infusion,multiple component groups,cardiovascular protection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_41788636,PubMed,Association Between Dietary Tea Consumption and Non-Alcoholic Fatty Liver Disease: A Systematic Review and Meta-Analysis.,Verma A; Sah R; Mehta R,Health science reports,2026,10.1002/hsr2.71992,41788636,meta-analysis,unspecified tea,purified component,mixed polyphenols,metabolic improvement,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch
PMID_41785770,PubMed,Effect of water activity and light exposure on the stability of bioactive compounds in matcha (Camellia sinensis) powder during storage periods.,Kim JM; Lee KY; Choi SG; Heo HJ,Food chemistry,2026,10.1016/j.foodchem.2026.148655,41785770,animal study,unspecified tea,purified component,catechins,antioxidant,no,no,no,include,,matched_queries=Q2; abstract_saved_in_raw_batch
PMID_41785749,PubMed,"Environmental airflow promotes sweet taste formation in white tea: Insights from metabolomic, transcriptomic and microstructure.",Feng J; Wu J; Liu K; Ye S; Lin K; He L; Huang X; Qiu D; Wang W; Hao Z,Food chemistry,2026,10.1016/j.foodchem.2026.148606,41785749,plant/agronomy study,white tea,purified component,catechins,metabolic improvement,yes,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q2; abstract_saved_in_raw_batch
PMID_41782843,PubMed,Different drying methods reshape volatile aroma and bioactive non-volatile compounds in Camellia nitidissima flowers and infusions: UPLC-MS/MS and GC-MS insights.,Yuan B; Tian XM; Yu XY; Zhu L; Zhu MF; Lu YY; Xiang GF; Li GF; Zhou L; Lv H; Hu FL,Food chemistry: X,2026,10.1016/j.fochx.2026.103650,41782843,animal study,unspecified tea,purified component,mixed polyphenols,antioxidant,yes,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41782071,PubMed,Caffeine as a cardiovascular protective agent: a comprehensive review of mechanisms and outcomes.,Awashra A; AbuBaha M; Mahafdah B; Sarama A; Alattar D; AbuBaha B; Abu-Khazneh O; Emara A; Milhem A; Elgendy MS; Shubietah A,European journal of medical research,2026,10.1186/s40001-026-04089-2,41782071,systematic review,unspecified tea,tea infusion,caffeine,metabolic improvement,no,no,no,include,,matched_queries=Q1;Q2; abstract_saved_in_raw_batch
PMID_41769650,PubMed,Untargeted metabolomics reveals enhanced antioxidant capacity and key bioactive components of Gougunao No. 2 black tea.,Lu J; Ai J; Wang C; Jiang J; Zhou X; Guo Y; Zhong Z; Zhou J; Wu Y; Liu DK; Sun H,Frontiers in nutrition,2026,10.3389/fnut.2026.1769834,41769650,animal study,black tea,tea leaf,multiple component groups,metabolic improvement,yes,no,no,include,,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41769406,PubMed,Comparative analysis of carotenoid accumulation during the flowering period in three Coreopsis tinctoria cultivars with different petal colors.,Gao S; Jiang H; Li Z; Qin Y,PeerJ,2026,10.7717/peerj.20721,41769406,animal study,unspecified tea,tea extract,whole extract,other,no,yes,no,maybe,,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41767662,PubMed,Effects of composite steaming and drying process on the taste and aroma of pomelo black tea via metabolomics and sensory histology techniques.,Hou Z; Gu Z; Liu S; Lu J; Zhang H; Li L; Jin Y; Ye H; Lu M; Chen H; Jia H,Food chemistry: X,2026,10.1016/j.fochx.2026.103688,41767662,animal study,black tea,tea leaf,multiple component groups,other,yes,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41763811,PubMed,Instant steam-priming as a novel pre-brewing strategy: Unraveling the metabolomic basis for modulating taste attributes across six tea categories.,Ma YY; Gao Y; Han N; Zhao K; Domínguez-Soberanes J; Zegbe JA; Wang F; Chen JX; Fang WP; Xu YQ,"Food research international (Ottawa, Ont.)",2026,10.1016/j.foodres.2026.118489,41763811,plant/agronomy study,dark tea,tea extract,whole extract,other,no,yes,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41763794,PubMed,Amelioration of colitis by donor microbiota modulated with tea active ingredients: A fecal microbiota transplantation study.,Wei K; Peng L; Wei Q; Wei Y; Wang L; Zhu Y; Wei Y; Wei X,"Food research international (Ottawa, Ont.)",2026,10.1016/j.foodres.2026.118473,41763794,animal study,unspecified tea,purified component,tea polysaccharides,gut microbiota modulation,no,no,yes,include,,matched_queries=Q2;Q3; abstract_saved_in_raw_batch
PMID_41763781,PubMed,Improving the flavor of black tea with treatment of cherry blossom and tannase: based on molecular sensory science and chemometrics.,Meng X; Wang Y; Cai L; Sun H; Song Y; Tao W; Gao Y; Fu C; Xu YQ,"Food research international (Ottawa, Ont.)",2026,10.1016/j.foodres.2026.118458,41763781,animal study,black tea,tea leaf,multiple component groups,antioxidant,yes,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q2;Q4; abstract_saved_in_raw_batch
PMID_41763747,PubMed,Research progress on enantiomers detection in fermented foods.,Liu Z; Zhou X; Chen B; Xia L; Li G,"Food research international (Ottawa, Ont.)",2026,10.1016/j.foodres.2026.118349,41763747,systematic review,fermented tea,unspecified material,multiple component groups,other,yes,yes,no,maybe,,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41762570,PubMed,"Brewing conditions alter the multidimensional quality of dandelion flower tea: sensory properties, bioactive composition, and antioxidant efficacy.",Chen J; Zhu Y; Chen K; Li H; Wang M; Zhou Q,Food chemistry,2026,10.1016/j.foodchem.2026.148639,41762570,plant/agronomy study,unspecified tea,tea extract,mixed polyphenols,antioxidant,no,yes,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41762517,PubMed,Dual-functional tea polyphenol-serotonin nanoparticles for integrated inflammation suppression and mucosal repair in inflammatory bowel disease.,Tian L; Huang J; Xu Y; Zhao P; Li Y; Wei X; Li M; Jiang S; Huang Q; Xu Y; Lu C; Ding J; Zhou W; Gao X,Biomaterials,2026,10.1016/j.biomaterials.2026.124076,41762517,animal study,unspecified tea,purified component,catechins,anti-inflammatory,no,no,no,include,,matched_queries=Q2;Q3; abstract_saved_in_raw_batch
PMID_41755526,PubMed,Quality Differentiation and Mechanistic Insights Into Green Tea Processed by Different Fixation Methods.,Xiong L; Zhou Y; Peng R; Xiao Y; Huang Y; Gao H,Journal of food science,2026,10.1111/1750-3841.70951,41755526,animal study,green tea,purified component,caffeine,other,yes,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41754218,PubMed,Consumer Perceptions Influence Supplement Choice: A Narrative Review of Clinically Studied Weight-Management Supplements in Obesity.,Lee H; Kwak JH,Nutrients,2026,10.3390/nu18040702,41754218,systematic review,green tea,tea extract,whole extract,anti-obesity,no,yes,no,include,,matched_queries=Q1;Q2; abstract_saved_in_raw_batch
PMID_41754217,PubMed,Therapeutic Potential and Mechanistic Pathways of Plant-Based Supplements and Exercise Training in Blood Pressure Management: An Evidence-Based Review and Research Agenda.,Taati B; Badicu G; Vveinhardt J,Nutrients,2026,10.3390/nu18040700,41754217,systematic review,green tea,tea infusion,caffeine,metabolic improvement,no,no,no,include,,matched_queries=Q1;Q2; abstract_saved_in_raw_batch
PMID_41750939,PubMed,Red Yeast Rice-Driven Kombucha Fermentation: A Novel Strategy for Developing Functional Beverages with Enhanced Hypoglycemic and Hypolipidemic Properties.,Tong K; Liao Y; Tang Y; Luo Y; Liu X; Yu D; Zhou J; Hou C; Li Z,"Foods (Basel, Switzerland)",2026,10.3390/foods15040747,41750939,animal study,black tea,fermented beverage,multiple component groups,metabolic improvement,yes,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41750927,PubMed,"Spreading Degree Modulates Floral Aroma Development in Green Tea: Integrated GC-E-Nose, Metabolomics, and Molecular Docking Reveals Key Odorants and Olfactory Receptor Interactions.",Hu J; Zhou X; Hou G; Tang J; Jiang Y; Yuan H; Shi D; Yang Y,"Foods (Basel, Switzerland)",2026,10.3390/foods15040735,41750927,animal study,green tea,tea leaf,multiple component groups,other,yes,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41750899,PubMed,Oak (Quercus petraea) Leaf-Based Kombucha: A Sustainable Approach to Fermented Beverages.,Pencak T; Dordevic D; Kotianova D; Abdullah FAA; Zamaratskaia G,"Foods (Basel, Switzerland)",2026,10.3390/foods15040707,41750899,animal study,black tea,fermented beverage,multiple component groups,antioxidant,yes,no,no,include,,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41750848,PubMed,Enhancing the Nutritional and Sensory Quality of Tartary Buckwheat Cookies Through Solid-State Fermentation with Eurotium cristatum and Baking.,Wan L; Liu S; Wang X; Lv Z; Zhao J; Zheng X; Liu C; Sun W; Xiang D; Zou L; Jiang L,"Foods (Basel, Switzerland)",2026,10.3390/foods15040653,41750848,animal study,unspecified tea,purified component,mixed polyphenols,antioxidant,yes,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41747975,PubMed,Kenaf cellulose nanofiber-stabilized water-in-water Pickering emulsions enabling bio-based active packaging films: A case of banana and mango preservation.,Zhang J; Hu Y; Cai C; Tan Z,International journal of biological macromolecules,2026,10.1016/j.ijbiomac.2026.151102,41747975,animal study,unspecified tea,purified component,mixed polyphenols,antioxidant,no,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q2;Q3; abstract_saved_in_raw_batch
PMID_41747612,PubMed,Nepenthes bioinspired superhydrophilic nanofiber membrane with micro/nano structure via microfluidic electrospinning.,Shao C; Zhang X; Wang C; Wu Y; Zhang Q; Tong Y; Ju X; Li W,Water research,2026,10.1016/j.watres.2026.125611,41747612,animal study,unspecified tea,purified component,mixed polyphenols,other,no,no,no,maybe,,matched_queries=Q3; abstract_saved_in_raw_batch
PMID_41747591,PubMed,Rosa chinensis cv. 'JinBian' flowers alleviates brain damage and cognitive deficit by inhibiting ferroptosis via the Keap1/Nrf2/GPX4 pathway and regulating gut microbiota.,Zhen L; Peng J; Cui H; Tao J; Liu Y; Cao J; El-Seedi HR; Cheng G; Wang Z,Phytomedicine : international journal of phytotherapy and phytopharmacology,2026,10.1016/j.phymed.2026.157942,41747591,animal study,unspecified tea,tea extract,whole extract,gut microbiota modulation,no,yes,yes,include,,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41745743,PubMed,Development and Validation of an LC-MS/MS Method for the Determination of Alternaria Mycotoxins in Hepatic Tissue.,García-Nicolás M; Navarro-Botia A; Arroyo-Manzanares N; Viñas P,Toxins,2026,10.3390/toxins18020077,41745743,animal study,unspecified tea,tea extract,whole extract,other,no,yes,no,maybe,,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41738389,PubMed,"Theaflavins ameliorate obesity through enhanced antioxidant capacity, a suppressed hepatic BCAA degradation pathway, and gut microbiota modulation.",Pan R; Wu P; Zhang Y; Shi X; Zhang Y; Gu D; Zhao J,Food & function,2026,10.1039/d5fo04941e,41738389,animal study,black tea,purified component,theaflavins,gut microbiota modulation,no,no,yes,include,,matched_queries=Q2;Q3; abstract_saved_in_raw_batch
PMID_41732513,PubMed,Effects of drying methods on the chemical composition and antioxidant activity of Metapanax delavayi by integrating UHPLC-Q-TOF-MS and GC-MS/MS based untargeted metabolomics.,Chen S; Liu D; Zhang P; Zhu P; Tan W; Liu L,Food chemistry: X,2026,10.1016/j.fochx.2026.103664,41732513,animal study,unspecified tea,tea leaf,multiple component groups,metabolic improvement,yes,no,no,include,,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41730253,PubMed,Insight into the oxidation mechanism of low-salt Sichuan-style sausages treated with inclusion complexes of tea-polyphenol/β-cyclodextrin/NaCl and electron beam irradiation using machine learning algorithms.,Liu Y; Du J; Ran W; Huang L; Yu W; Guo H; Xiao Y; Wu Y; Zhong K; Huang Y; Gao H,Food chemistry,2026,10.1016/j.foodchem.2026.148494,41730253,animal study,unspecified tea,purified component,mixed polyphenols,antioxidant,no,no,no,include,,matched_queries=Q2; abstract_saved_in_raw_batch
PMID_41717371,PubMed,Optimization of processing parameters of emerald tea and analysis of the formation mechanism of sweet and astringent balance characteristics.,Zhang R; Tao N; Chen H; Jiang K; Shi G; Zhang X; Zhang S; Liu X; Li Y; HuTang; Yao X; Lu L,Food chemistry: X,2026,10.1016/j.fochx.2026.103597,41717371,plant/agronomy study,black tea,purified component,theanine,other,yes,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41717022,PubMed,Do different lipid emulsions affect brain development? A single-center retrospective analysis.,Caruggi S; Calandrino A; Corradi B; Battaglini M; Massirio P; Vinci F; Mongelli F; Pepe A; Parodi A; Malova M; Zoia A; Severino M; Resaz M; Rossi A; Ramenghi LA,Frontiers in nutrition,2026,10.3389/fnut.2026.1723062,41717022,cohort study,unspecified tea,unspecified material,multiple component groups,neuroprotection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch
PMID_41716005,PubMed,The synergistic regulation of fat reduction mechanism by tea polyphenols through the gut-microbial-brain axis and gut-liver axis.,Zheng J; Gong X; Chen Y; Chen Y; Zhang X; Qin W,International journal of food sciences and nutrition,2026,10.1080/09637486.2026.2632894,41716005,systematic review,unspecified tea,purified component,mixed polyphenols,gut microbiota modulation,no,no,yes,include,,matched_queries=Q1;Q2;Q3; abstract_saved_in_raw_batch
PMID_41709514,PubMed,In vitro effects of green tea (Camellia sinensis) aqueous extract on sperm quality: Mitigating oxidative stress and sperm DNA fragmentation in freeze-dried human spermatozoa.,Joulaeerad N; Hajimehdipoor H; Heidari MH; Kazemi M; Nazarian H; Mofarahe ZS; Gachkar L; Novin MG,Clinical and experimental reproductive medicine,2026,10.5653/cerm.2025.08018,41709514,animal study,green tea,tea extract,mixed polyphenols,antioxidant,yes,yes,no,include,,matched_queries=Q2; abstract_saved_in_raw_batch
