record_id,paper_id,tea_type,material_form,component_group,compound_name,activity_category,endpoint_label,study_type,evidence_level,model_system,dose_exposure,effect_direction,processing_step,extraction_method,cultivar,origin,mechanism_label,microbiota_taxon,microbial_metabolite,host_phenotype,claim_text_raw,confidence_score,annotator_id,adjudication_status,notes
PMID_41858500_GLM1,PMID_41858500,unspecified tea,tea extract,mixed polyphenols,,antioxidant,antioxidant activity,animal study,preclinical_in_vivo,protein-polyphenol conjugates,,positive,,,,,polyphenol conjugation,,,,the antioxidant activities of FPI-polyphenol conjugates and the non-covalent mixtures were higher than those of FPI.,0.90,glm5_nvidia,llm_title_abstract_annotated,Tea polyphenols were one of the modifies used to create conjugates with higher antioxidant activity.; llm_postprocessed=true
PMID_41858500_GLM2,PMID_41858500,unspecified tea,tea extract,mixed polyphenols,,other,emulsifying activity,animal study,preclinical_in_vivo,protein-polyphenol conjugates,,positive,,,,,structural modification,,,,"The FPI-polyphenol conjugates showed higher emulsifying activity and foaming ability than FPI, with the highest emulsification seen in the FPI-TP-A conjugate.",0.90,glm5_nvidia,llm_title_abstract_annotated,Tea polyphenol conjugates (FPI-TP-A) showed highest emulsification.; llm_postprocessed=true
PMID_41855828_GLM1,PMID_41855828,unspecified tea,tea infusion,multiple component groups,,antioxidant,ABTS radical scavenging assay,animal study,preclinical_in_vivo,chemical assay,,negative,,,,,,,,,"Fresh samples showed the strongest bioactivity, followed by VFD-treated ones.",0.95,glm5_nvidia,llm_title_abstract_annotated,Antioxidant activity compared across drying methods using ABTS and DPPH assays.; Same sample ranking as ABTS assay; fresh > VFD > other drying methods.; llm_postprocessed=true
PMID_41853609_GLM1,PMID_41853609,unspecified tea,purified component,caffeine,,other,antioxidant capacity,animal study,preclinical_in_vivo,in vitro,,unclear,,,,,metabolite correlation,,echinulin; 6-gingerol,,Correlation analysis revealed that antioxidant capacity was closely associated with echinulin and 6-gingerol.,0.85,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41853609_GLM2,PMID_41853609,unspecified tea,purified component,caffeine,,metabolic improvement,hypolipidaemic activity,animal study,preclinical_in_vivo,in vitro,,unclear,,,,,metabolite correlation,,fuzhuanin A; teadenol A; betaine,,"Correlation analysis revealed that hypolipidaemic effect was correlated with fuzhuanin A, teadenol A, and betaine.",0.85,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41853598_GLM2,PMID_41853598,fermented tea,purified component,theaflavins,,metabolic improvement,hypoglycemic effect,animal study,preclinical_in_vivo,mouse model,,negative,,,,,enhanced insulin secretion,,,diabetes,"In vivo, TSA's hypoglycemic effect in diabetic mice was mediated by enhanced insulin secretion, linked to lipid, amino acid, and fatty acid metabolism.",0.95,glm5_nvidia,llm_title_abstract_annotated,TF-3-gallate also identified as key correlate.; Component tested: theasinensin A (TSA).; Chemical profiling of fermentation effect.; llm_postprocessed=true
PMID_41853594_GLM1,PMID_41853594,unspecified tea,purified component,catechins,,antioxidant,DPPH radical scavenging activity retention,animal study,preclinical_in_vivo,HG-LG gellan gum composite hydrogel,,positive,,,,,hydrogen bonding and electrostatic interactions,,,,"The gels retained over 90% DPPH radical scavenging activity following prolonged heating, demonstrating enhanced stability.",0.92,glm5_nvidia,llm_title_abstract_annotated,Focus on stability of antioxidant capacity via hydrogel encapsulation.; Specific mechanism identified for epigallocatechin gallate (EGCG).; llm_postprocessed=true
PMID_41839755_GLM1,PMID_41839755,fermented tea,fermented beverage,mixed polyphenols,,antioxidant,antioxidant capacity,animal study,preclinical_in_vivo,commercial kombucha samples,,positive,,,,,total polyphenol content,,,,samples with lower residual sugar and higher levels of fermentation metabolites also showed greater antioxidant potential.,0.85,glm5_nvidia,llm_title_abstract_annotated,"Correlation reported between fermentation progress, polyphenols, and antioxidant potential.; Comparison between locally produced and imported products.; llm_postprocessed=true"
PMID_41839464_GLM1,PMID_41839464,unspecified tea,purified component,mixed polyphenols,,other,Microbial growth inhibition in sausages,animal study,preclinical_in_vivo,dry-cured sausages,,negative,,,,,hydrogen bonding and electrostatic interactions,,,,the optimized casing...significantly inhibited protein and lipid oxidation and the microbial growth of dry-cured sausages during the storage period.,0.90,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41833670_GLM1,PMID_41833670,unspecified tea,purified component,mixed polyphenols,,antioxidant,antioxidant capacity,animal study,preclinical_in_vivo,in vitro assays,,positive,,,,,redox activity,,,,The nanocomposite showed strong antioxidant capacity in DPPH and ABTS assays.,0.95,glm5_nvidia,llm_title_abstract_annotated,FA-CS-LG-CeO2-TP nanocomposite; llm_postprocessed=true
PMID_41833670_GLM2,PMID_41833670,unspecified tea,purified component,mixed polyphenols,,other,cell viability,animal study,preclinical_in_vivo,MDA-MB-231 cells,,negative,,,,,ROS-mediated apoptosis,,,Triple-negative breast cancer,FA-CS-LG-CeO2-TP NCs induced significant cytotoxicity in MDA-MB-231 cells (≈60% reduction in viability) via ROS-mediated apoptosis.,0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41830022_GLM1,PMID_41830022,green tea,purified component,catechins,,gut microbiota modulation,HOMA-IR improvement,randomized controlled trial,human_interventional,human RCT,,positive,,,,,microbiota-associated mechanism,Coprococcus; Bifidobacterium,,insulin resistance,HOMA-IR decreased in the catechin + inulin group... yielding a significant between-group difference... Changes in Coprococcus were inversely correlated with changes in HOMA-IR.,0.85,glm5_nvidia,llm_title_abstract_annotated,Exploratory analysis; Coprococcus changes correlated with HOMA-IR improvement.; llm_postprocessed=true
PMID_41830022_GLM2,PMID_41830022,green tea,purified component,catechins,,anti-obesity,visceral fat area reduction,randomized controlled trial,human_interventional,human RCT,,no_clear_effect,,,,,,,,visceral obesity,The 12-week change in VFA did not differ between groups (mean change: +0.91 vs. +4.61 cm2; p = 0.243).,0.90,glm5_nvidia,llm_title_abstract_annotated,Primary outcome was negative.; llm_postprocessed=true
PMID_41829951_GLM1,PMID_41829951,green tea,tea extract,mixed polyphenols,,gut microbiota modulation,Bifidobacterium abundance,meta-analysis,evidence_synthesis,human,,positive,,,,,microbiota-associated mechanism,Bifidobacterium,,metabolic health,The meta-analysis revealed a significant positive effect of polyphenol intake on Bifidobacterium abundance (SMD = 0.81; 95% CI: 0.18-1.44; p = 0.0114).,0.95,glm5_nvidia,llm_title_abstract_annotated,Primary quantitative finding of the meta-analysis.; llm_postprocessed=true
PMID_41829951_GLM2,PMID_41829951,green tea,tea extract,mixed polyphenols,,gut microbiota modulation,gut microbial diversity,meta-analysis,evidence_synthesis,human,,positive,,,,,microbiota-associated mechanism,Bifidobacterium; Faecalibacterium; Lactobacillus,,metabolic markers; inflammation; gut barrier integrity,"Across the 22 reviewed studies, polyphenols-particularly flavonoids and phenolic acids from foods such as berries, grape pomace, and green tea-consistently increased beneficial microbial taxa including Bifidobacterium, Faecalibacterium, and Lactobacillus.",0.90,glm5_nvidia,llm_title_abstract_annotated,Narrative synthesis result specifically mentioning green tea polyphenols.; llm_postprocessed=true
PMID_41829159_GLM1,PMID_41829159,dark tea,unspecified material,multiple component groups,,gut microbiota modulation,gut microbiota composition alteration,animal study,preclinical_in_vivo,mouse model,,positive,,,,,microbiota-associated mechanism,Lactobacillus; Ligilactobacillus; Actinobacteria,,improved motility; anti-inflammatory response,"FDT intervention significantly increased the richness and altered the composition of gut microbiota, notably elevating Lactobacillus, Ligilactobacillus, and Actinobacteria, while reducing Prevotellaceae_UCG-001.",0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41829159_GLM2,PMID_41829159,dark tea,unspecified material,multiple component groups,,gut microbiota modulation,constipation alleviation,animal study,preclinical_in_vivo,mouse model,,positive,,,,,metabolite transformation,,"cyclo-(Gly-Pro); N-(17-hydroxy-9,12-octadecadienoyl)-glutamine",increased fecal water; reduced defecation time; accelerated intestinal transit,"Untargeted metabolomics indicated that fermentation drastically enriched key bioactive compounds in FDT compared to DT, including cyclic dipeptide (cyclo-(Gly-Pro), 132.4-fold) and hydroxylated linoleic acid derivatives.",0.90,glm5_nvidia,llm_title_abstract_annotated,Linked to pathway analysis of tryptophan metabolism and branched-chain amino acid biosynthesis.; llm_postprocessed=true
PMID_41828893_GLM1,PMID_41828893,unspecified tea,tea extract,whole extract,,antioxidant,DPPH radical scavenging activity,animal study,preclinical_in_vivo,cell-free assay,,positive,,,,,radical scavenging,,,,Stem of C. salicifolius showed the highest DPPH scavenging activity (IC50 = 20.78 ± 3.86).,0.90,glm5_nvidia,llm_title_abstract_annotated,Essential oil extraction from plant parts used as herbal tea substitutes.; llm_postprocessed=true
PMID_41828893_GLM3,PMID_41828893,unspecified tea,tea extract,whole extract,,other,Minimum inhibitory concentration (MIC),animal study,preclinical_in_vivo,bacterial culture,,unclear,,,,,growth inhibition,Staphylococcus aureus; Bacillus pumilus; Bacillus subtilis,,,"MIC against Staphylococcus aureus, Bacillus pumilus, and Bacillus subtilis was consistently 50 uL/mL-1.",0.85,glm5_nvidia,llm_title_abstract_annotated,Antibacterial activity of leaf essential oils.; llm_postprocessed=true
PMID_41828808_GLM1,PMID_41828808,green tea,purified component,catechins,,other,Kinetic stabilization of HMPV Fusion protein,animal study,preclinical_in_vivo,HMPV Fusion (F) glycoprotein,,unclear,,,,,Galloylation-Driven Anchoring to Asp325-Asp336 ridge,,,,The results reveal a 'Galloylation-Driven Anchoring' mechanism: the galloyl moiety of prodelphinidin A2 3'-gallate provides critical electrostatic complementarity to the Asp325-Asp336 acidic ridge.,0.80,glm5_nvidia,llm_title_abstract_annotated,"Study uses MD, FEL, and MM/GBSA analyses on 210 phytochemicals.; llm_postprocessed=true"
PMID_41828611_GLM1,PMID_41828611,green tea,purified component,catechins,,anti-inflammatory,gingival inflammation and bleeding,meta-analysis,evidence_synthesis,human clinical,,negative,,,,,,,,periodontitis,"Meta-analytic findings demonstrated that adjunctive natural products significantly enhanced probing pocket depth (PPD) reduction and clinical attachment level (CAL) gain compared with SRP alone, with additional improvements in gingival inflammation and bleeding outcomes.",0.85,glm5_nvidia,llm_title_abstract_annotated,Green tea catechins listed among interventions.; llm_postprocessed=true
PMID_41820002_GLM1,PMID_41820002,unspecified tea,tea infusion,multiple component groups,,metabolic improvement,lipid profile,randomized controlled trial,human_interventional,overweight and obese human subjects,,positive,,,,,,,,,"LDL-C cholesterol level decreased by 0.21 mmol/L(P<0.05), the HDL-C cholesterol level increased by 0.05 mmol/L(P<0.05), the total cholesterol level of those with abnormal levels decreased by 0.34 mmol/L(P<0.05).",0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41804768_GLM1,PMID_41804768,green tea,purified component,tea polysaccharides,,gut microbiota modulation,Enrichment of Akkermansia muciniphila abundance,animal study,preclinical_in_vivo,C57BL/6J mouse model,,positive,,,,,Modulation of gut microbiota composition,Akkermansia muciniphila,,Altered gut microbiota composition,"EGCG enriched the gut microbiota, particularly increasing AKK abundance.",0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
PMID_41804768_GLM2,PMID_41804768,green tea,purified component,tea polysaccharides,,anti-inflammatory,Amelioration of LPS-induced ARDS pathology,animal study,preclinical_in_vivo,C57BL/6J mouse model,,negative,,,,,SCFA-mediated inhibition of JAK2/STAT3 signaling,,SCFAs,Reduced pulmonary inflammation and intestinal tissue damage,"EGCG mitigates ARDS-related inflammatory damage by increasing Akkermansia muciniphila abundance and enhancing SCFAs production, which inhibits the JAK2/STAT3 candidate pathway.",0.95,glm5_nvidia,llm_title_abstract_annotated,llm_postprocessed=true
