paper_id,source_db,title,authors,journal,year,doi,pmid,study_type,tea_type,material_form,component_group,activity_category,processing_present,extraction_present,microbiome_present,include_status,exclusion_reason,notes
PMID_41804768,PubMed,Epigallocatechin-3-gallate ameliorates LPS-induced ARDS by modulating Akkermansia-associated SCFAs metabolism and inhibiting the JAK2/STAT3 candidate signaling pathway.,Fan S; Yin G; Ren Y; Fan X; Liang Y; Ma N; Luo Y; Deng Y; Zhang C; Xiang T; Zuo J; Tang J; Luo D; Fan X,Food & function,2026,10.1039/d5fo05380c,41804768,animal study,green tea,purified component,tea polysaccharides,gut microbiota modulation,no,no,yes,include,,"matched_queries=Q2; abstract_saved_in_raw_batch; Animal study demonstrating EGCG ameliorates ARDS via gut-lung axis, specifically through Akkermansia enrichment and SCFA production.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_41802656,PubMed,L-theanine as a sustainable feed additive: Evaluating impacts on animal health and production efficiency.,Wu S; Cui X,Microbial pathogenesis,2026,10.1016/j.micpath.2026.108432,41802656,systematic review,unspecified tea,unspecified material,theanine,gut microbiota modulation,no,no,yes,include,,matched_queries=Q1; abstract_saved_in_raw_batch; Systematic review on L-theanine as a feed additive covering mechanisms and multiple animal species.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41800414,PubMed,Synergistic inhibition of Streptococcus mutans biofilms by fluoride and epigallocatechin gallate: insights from multi-omics analysis.,Chen Y; Wu T; Jiang L; Zhao J,Frontiers in microbiology,2026,10.3389/fmicb.2026.1766833,41800414,animal study,green tea,purified component,tea polysaccharides,metabolic improvement,no,no,no,include,,matched_queries=Q2; abstract_saved_in_raw_batch; Green tea component EGCG combined with fluoride studied for antibiofilm activity against Streptococcus mutans.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41799109,PubMed,BBB Permeability and Cytotoxic Profiles of Tea Phytoconstituents via Nanoliposomes.,De D; Sutradhar S; Dey S; Hazra A; Mukherjee S; Kumar A; Das S; Ray S,ACS omega,2026,10.1021/acsomega.5c04210,41799109,animal study,unspecified tea,purified component,theaflavins,neuroprotection,no,no,no,include,,matched_queries=Q2; Q3; abstract_saved_in_raw_batch; Animal study (zebrafish) investigating nanoliposome delivery of tea bioactives for neurotherapeutics.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41799090,PubMed,From Chemistry to Functionality: HPLC-DAD/LC-MS/MS Characterization of Bee Product-Enriched Prunus spinosa L. Kombucha with In Vitro Antidiabetic Activity and Bioaccessibility.,Türkol M; Maviş ÇY; Yıkmış S,ACS omega,2026,10.1021/acsomega.6c00008,41799090,plant/agronomy study,fermented tea,fermented beverage,catechins,antioxidant,no,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q2; abstract_saved_in_raw_batch
PMID_41798939,PubMed,"Integrating network pharmacology, microbiomics, and metabolomics to uncover the therapeutic effect of Liubao tea on osteoarthritis.",Le G; Wen R; Huang Z; Fang H; Zheng J; Wang Y; Luo H,Frontiers in immunology,2026,10.3389/fimmu.2026.1746350,41798939,animal study,fermented tea,tea extract,whole extract,gut microbiota modulation,no,yes,yes,include,,matched_queries=Q2; Q3; abstract_saved_in_raw_batch; Animal study demonstrating Liubao tea's therapeutic effect on osteoarthritis via gut microbiota modulation and metabolic pathway regulation.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41797132,PubMed,"A chitosan-tea polyphenol composite hydrogel with integrated antibacterial, antioxidant and immunomodulatory functions for the tissue regeneration of MRSA-infected wounds.",Zeng Z; Kang L; He Y; Guan Y; Cao Y; Zhang X; Yuan WE,Bioorganic chemistry,2026,10.1016/j.bioorg.2026.109722,41797132,animal study,unspecified tea,purified component,catechins,antioxidant,no,no,no,include,,matched_queries=Q2; abstract_saved_in_raw_batch; Study uses EGCG in a chitosan hydrogel for MRSA-infected wound healing in mice.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41796839,PubMed,Pharmacological effects and molecular targets of L-theanine in cardiovascular diseases and comorbidities.,García-Niño WR; Zúñiga-Muñoz AM; Maldonado-Macías XP,European journal of pharmacology,2026,10.1016/j.ejphar.2026.178715,41796839,systematic review,green tea,purified component,theanine,anti-obesity,no,no,no,include,,matched_queries=Q1; Q2; abstract_saved_in_raw_batch; Systematic review of L-theanine pharmacological effects in cardiovascular diseases and comorbidities.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41794509,PubMed,"Effects of baking degree of Longjing green tea on flavor attributes, antioxidant activity and advanced glycation end products.",Wei R; Zhong XY; Kayama K; Lin YH; Qin FT; Su ZC; Xu YQ,"Food research international (Ottawa, Ont.)",2026,10.1016/j.foodres.2026.118654,41794509,plant/agronomy study,green tea,purified component,caffeine,antioxidant,yes,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q2;Q4; abstract_saved_in_raw_batch
PMID_41794494,PubMed,Dynamic flavor changes and metabolite profiles of rose petals during black tea processing.,Zhang X; Chen H; Zhang F; Zhao Y; Shi J; Dong C,"Food research international (Ottawa, Ont.)",2026,10.1016/j.foodres.2026.118621,41794494,plant/agronomy study,black tea,tea leaf,multiple component groups,other,yes,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41794478,PubMed,Kombucha meets circular economy: A microbiome and metabolite perspective on second fermentation with plant by-products.,Chiarini E; Buzzanca D; Devizia A; Giordano M; Dipietro F; Zeppa G; Alessandria V,"Food research international (Ottawa, Ont.)",2026,10.1016/j.foodres.2026.118597,41794478,animal study,fermented tea,fermented beverage,multiple component groups,gut microbiota modulation,yes,no,yes,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41794250,PubMed,Determination of complex formation between green tea catechins and polysaccharide matrices by using kinetic and fluorescence analysis.,Yanovskiy MD; Lomovskiy IO,International journal of biological macromolecules,2026,10.1016/j.ijbiomac.2026.151194,41794250,animal study,green tea,tea extract,tea polysaccharides,antioxidant,yes,yes,no,include,,matched_queries=Q2; abstract_saved_in_raw_batch; Study examines encapsulation of green tea catechins in polysaccharide matrices to enhance stability and retain antioxidant activity.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41791619,PubMed,The anti-obesity potential of Cassiae Semen: A review based on ethnopharmacology and modern pharmacology.,Ye Y,Journal of ethnopharmacology,2026,10.1016/j.jep.2026.121426,41791619,systematic review,unspecified tea,unspecified material,multiple component groups,gut microbiota modulation,no,no,yes,include,,"matched_queries=Q1; abstract_saved_in_raw_batch; Systematic review on Cassiae Semen anti-obesity mechanisms, with specific focus on gut microbiota and lipid metabolism.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_41789592,PubMed,"Advances regarding physiological functions and mechanisms of theaflavin‑3,3'‑digallate (Review).",Ma T; Zhang S; Xiao M; Ma Z; Guan J,Molecular medicine reports,2026,10.3892/mmr.2026.13837,41789592,systematic review,black tea,purified component,theaflavins,gut microbiota modulation,yes,no,yes,include,,"matched_queries=Q1; Q2; Q3; Q4; abstract_saved_in_raw_batch; Review summarizing physiological functions, metabolism, and mechanisms of theaflavin-3,3'-digallate (TF3).; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_41788685,PubMed,Association of dietary flavonoid intake with incident atherosclerosis: cohort evidence in middle-aged and older adults.,Tian J; Wang S; Chang X; Han Y,Frontiers in nutrition,2026,10.3389/fnut.2026.1746512,41788685,cohort study,unspecified tea,tea infusion,multiple component groups,cardiovascular protection,no,no,no,include,,matched_queries=Q5; abstract_saved_in_raw_batch; Cohort study on dietary flavonoids and atherosclerosis; highlights tea as a source. No explicit tea-specific dose or isolation reported.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41788636,PubMed,Association Between Dietary Tea Consumption and Non-Alcoholic Fatty Liver Disease: A Systematic Review and Meta-Analysis.,Verma A; Sah R; Mehta R,Health science reports,2026,10.1002/hsr2.71992,41788636,meta-analysis,unspecified tea,purified component,mixed polyphenols,metabolic improvement,no,no,no,include,,matched_queries=Q1; abstract_saved_in_raw_batch; Meta-analysis of tea consumption and NAFLD risk showing mixed statistical results.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41785770,PubMed,Effect of water activity and light exposure on the stability of bioactive compounds in matcha (Camellia sinensis) powder during storage periods.,Kim JM; Lee KY; Choi SG; Heo HJ,Food chemistry,2026,10.1016/j.foodchem.2026.148655,41785770,animal study,unspecified tea,purified component,catechins,antioxidant,no,no,no,include,,matched_queries=Q2; abstract_saved_in_raw_batch; Storage stability study of matcha bioactive compounds under varying water activity and light conditions.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41785749,PubMed,"Environmental airflow promotes sweet taste formation in white tea: Insights from metabolomic, transcriptomic and microstructure.",Feng J; Wu J; Liu K; Ye S; Lin K; He L; Huang X; Qiu D; Wang W; Hao Z,Food chemistry,2026,10.1016/j.foodchem.2026.148606,41785749,plant/agronomy study,white tea,purified component,catechins,metabolic improvement,yes,no,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q2; abstract_saved_in_raw_batch
PMID_41782843,PubMed,Different drying methods reshape volatile aroma and bioactive non-volatile compounds in Camellia nitidissima flowers and infusions: UPLC-MS/MS and GC-MS insights.,Yuan B; Tian XM; Yu XY; Zhu L; Zhu MF; Lu YY; Xiang GF; Li GF; Zhou L; Lv H; Hu FL,Food chemistry: X,2026,10.1016/j.fochx.2026.103650,41782843,animal study,unspecified tea,purified component,mixed polyphenols,antioxidant,yes,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41782071,PubMed,Caffeine as a cardiovascular protective agent: a comprehensive review of mechanisms and outcomes.,Awashra A; AbuBaha M; Mahafdah B; Sarama A; Alattar D; AbuBaha B; Abu-Khazneh O; Emara A; Milhem A; Elgendy MS; Shubietah A,European journal of medical research,2026,10.1186/s40001-026-04089-2,41782071,systematic review,unspecified tea,tea infusion,caffeine,metabolic improvement,no,no,no,include,,"matched_queries=Q1; Q2; abstract_saved_in_raw_batch; Systematic review on caffeine's cardiovascular effects, acknowledging tea as a dietary source.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_41769650,PubMed,Untargeted metabolomics reveals enhanced antioxidant capacity and key bioactive components of Gougunao No. 2 black tea.,Lu J; Ai J; Wang C; Jiang J; Zhou X; Guo Y; Zhong Z; Zhou J; Wu Y; Liu DK; Sun H,Frontiers in nutrition,2026,10.3389/fnut.2026.1769834,41769650,animal study,black tea,tea leaf,multiple component groups,metabolic improvement,yes,no,no,include,,matched_queries=Q4; abstract_saved_in_raw_batch; Comparative metabolomics and in vitro antioxidant study of two black tea cultivars.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
PMID_41769406,PubMed,Comparative analysis of carotenoid accumulation during the flowering period in three Coreopsis tinctoria cultivars with different petal colors.,Gao S; Jiang H; Li Z; Qin Y,PeerJ,2026,10.7717/peerj.20721,41769406,animal study,unspecified tea,tea extract,whole extract,other,no,yes,no,exclude,No functional activity or health outcome investigated; study focuses on plant pigment composition.,"matched_queries=Q4; abstract_saved_in_raw_batch; The paper focuses on plant physiology and pigment accumulation in Coreopsis tinctoria flowers. It does not investigate a functional activity, health benefit, or biological mechanism related to tea consumption or a disease model.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_41767662,PubMed,Effects of composite steaming and drying process on the taste and aroma of pomelo black tea via metabolomics and sensory histology techniques.,Hou Z; Gu Z; Liu S; Lu J; Zhang H; Li L; Jin Y; Ye H; Lu M; Chen H; Jia H,Food chemistry: X,2026,10.1016/j.fochx.2026.103688,41767662,animal study,black tea,tea leaf,multiple component groups,other,yes,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41763811,PubMed,Instant steam-priming as a novel pre-brewing strategy: Unraveling the metabolomic basis for modulating taste attributes across six tea categories.,Ma YY; Gao Y; Han N; Zhao K; Domínguez-Soberanes J; Zegbe JA; Wang F; Chen JX; Fang WP; Xu YQ,"Food research international (Ottawa, Ont.)",2026,10.1016/j.foodres.2026.118489,41763811,plant/agronomy study,dark tea,tea extract,whole extract,other,no,yes,no,exclude,Out of scope: plant/agronomy rather than functional activity evidence.,matched_queries=Q4; abstract_saved_in_raw_batch
PMID_41763794,PubMed,Amelioration of colitis by donor microbiota modulated with tea active ingredients: A fecal microbiota transplantation study.,Wei K; Peng L; Wei Q; Wei Y; Wang L; Zhu Y; Wei Y; Wei X,"Food research international (Ottawa, Ont.)",2026,10.1016/j.foodres.2026.118473,41763794,animal study,unspecified tea,purified component,tea polysaccharides,gut microbiota modulation,no,no,yes,include,,"matched_queries=Q2; Q3; abstract_saved_in_raw_batch; FMT study using tea components to ameliorate colitis in mice. Multiple components (TPP, TPS, TB) tested.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true"
PMID_41763781,PubMed,Improving the flavor of black tea with treatment of cherry blossom and tannase: based on molecular sensory science and chemometrics.,Meng X; Wang Y; Cai L; Sun H; Song Y; Tao W; Gao Y; Fu C; Xu YQ,"Food research international (Ottawa, Ont.)",2026,10.1016/j.foodres.2026.118458,41763781,animal study,black tea,tea leaf,multiple component groups,antioxidant,yes,no,no,exclude,Out of scope for tea functional activity evidence.,matched_queries=Q2;Q4; abstract_saved_in_raw_batch
PMID_41763747,PubMed,Research progress on enantiomers detection in fermented foods.,Liu Z; Zhou X; Chen B; Xia L; Li G,"Food research international (Ottawa, Ont.)",2026,10.1016/j.foodres.2026.118349,41763747,systematic review,fermented tea,unspecified material,multiple component groups,other,yes,yes,no,maybe,,matched_queries=Q4; abstract_saved_in_raw_batch; Systematic review on enantiomer detection methods in fermented foods; mentions fermented tea as one application area. Focus is analytical methodology.; llm_retry_merged=true; llm_postprocessed=true; llm_screened=true
