record_id,paper_id,processing_present,extraction_present,component_present,tea_type,material_form,component_group,processing_step,extraction_method,compound_name,cultivar,origin,evidence_terms,raw_context_phrase,confidence_score,reasoning_short,patch_status,patch_uncertainty_flags
PMID_41782071_GLM2,PMID_41782071,false,false,true,unspecified tea,tea infusion,caffeine,,,caffeine,,,caffeine; tea; cardiovascular; glucose and lipid regulation,"Caffeine, predominantly consumed through coffee and tea",0.90,"Review focuses on caffeine as a component consumed via tea, with no specific tea processing or extraction methods described.",llm_extracted,
PMID_41788636_GLM1,PMID_41788636,false,false,true,unspecified tea,unspecified material,mixed polyphenols,,,flavonoids; polyphenols,,,Dietary Tea Consumption; bioactive compounds such as flavonoids and polyphenols,"Tea, known for its bioactive compounds such as flavonoids and polyphenols",0.90,"Abstract mentions tea consumption and bioactive compounds (flavonoids, polyphenols) but no processing, extraction, or specific tea type details.",llm_extracted,
PMID_41788685_GLM1,PMID_41788685,false,false,true,unspecified tea,tea infusion,mixed polyphenols,,,flavonoids; flavan-3-ols; anthocyanins; flavonols,,,tea; flavonoid intake; flavan-3-ols; anthocyanins; flavonols,"foods rich in flavonoids-such as apples, berries, and tea; subclass-specific analyses revealed that the protective relationship was primarily driven by flavan-3-ols, anthocyanins, and flavonols",0.85,Tea mentioned as dietary source of flavonoids; subclasses analyzed but no tea-specific processing or extraction reported,llm_extracted,dietary intake study; tea not isolated from other food sources
PMID_41796839_GLM1,PMID_41796839,false,false,true,green tea,purified component,theanine,,,L-theanine,,,L-theanine;Camellia sinensis;green tea,"L-theanine (Thea), a non-protein amino acid derived from Camellia sinensis (green tea)",0.95,Abstract identifies L-theanine as compound derived from green tea; no processing or extraction methods described.,llm_extracted,
PMID_41796839_GLM2,PMID_41796839,false,false,true,green tea,purified component,theanine,,,L-theanine,,,L-theanine; non-protein amino acid; derived from Camellia sinensis (green tea),"L-theanine (Thea), a non-protein amino acid derived from Camellia sinensis (green tea)",0.95,Abstract explicitly identifies L-theanine as a component derived from green tea; no processing or extraction methods described.,llm_extracted,
PMID_41797132_GLM1,PMID_41797132,false,false,true,unspecified tea,purified component,catechins,,,EGCG,,,alleviate oxidative stress;antioxidant,chitosan and EGCG;antioxidant properties,0.95,EGCG is explicitly named as the active component; no processing or extraction details provided.,llm_extracted,
PMID_41797132_GLM2,PMID_41797132,false,false,true,unspecified tea,purified component,catechins,,,EGCG,,,EGCG; tea polyphenol,chitosan-tea polyphenol composite hydrogel; cross-linking chitosan and EGCG,0.95,EGCG is identified as a named catechin compound; no processing or extraction details reported.,llm_extracted,
PMID_41799109_GLM1,PMID_41799109,false,false,true,unspecified tea,purified component,multiple component groups,,,gallic acid; caffeine; chlorogenic acid; quercetin; EGCG; theaflavin,,,tea phytoconstituents; tea bioactives; tea phytochemicals,"six tea bioactives, gallic acid, caffeine, chlorogenic acid, quercetin, EGCG, and theaflavin",0.95,Abstract lists six named tea-derived compounds but reports no processing or extraction methods for tea material.,llm_extracted,
PMID_41800414_GLM1,PMID_41800414,false,false,true,green tea,purified component,catechins,,,epigallocatechin gallate,,,epigallocatechin gallate;EGCG;green tea-derived polyphenol,"epigallocatechin gallate (EGCG), a green tea-derived polyphenol",0.95,"Abstract explicitly identifies EGCG as a green tea-derived polyphenol, but reports no processing or extraction details for the material used.",llm_extracted,
PMID_41802656_GLM1,PMID_41802656,false,false,true,unspecified tea,purified component,theanine,,,L-theanine,,,L-theanine derived from Camellia sinensis,L-theanine derived from Camellia sinensis,1.00,"Title and abstract explicitly identify L-theanine as the compound derived from Camellia sinensis, matching existing purified component classification.",llm_extracted,
PMID_41802656_GLM2,PMID_41802656,false,false,true,unspecified tea,purified component,theanine,,,L-theanine,,,L-theanine;Camellia sinensis,L-theanine derived from Camellia sinensis,0.95,"Title and abstract explicitly name L-theanine as the compound derived from Camellia sinensis, but no processing or extraction details are provided.",llm_extracted,
PMID_41804768_GLM1,PMID_41804768,false,false,true,green tea,purified component,catechins,,,Epigallocatechin-3-gallate; EGCG,,,"Epigallocatechin-3-gallate (EGCG), a major polyphenolic constituent derived from green tea","Epigallocatechin-3-gallate (EGCG), a major polyphenolic constituent derived from green tea",0.95,"Abstract explicitly identifies EGCG as a major polyphenolic constituent derived from green tea; EGCG is a catechin, not a polysaccharide.",llm_extracted,component_group_override
PMID_41804768_GLM2,PMID_41804768,false,false,true,green tea,purified component,catechins,,,Epigallocatechin-3-gallate; EGCG,,,"Epigallocatechin-3-gallate (EGCG), a major polyphenolic constituent derived from green tea","Epigallocatechin-3-gallate (EGCG), a major polyphenolic constituent derived from green tea",0.95,Abstract explicitly identifies EGCG as a polyphenolic constituent derived from green tea; no processing or extraction methods reported.,llm_extracted,
PMID_41804768_GLM3,PMID_41804768,false,false,true,green tea,purified component,catechins,,,Epigallocatechin-3-gallate,,,"Epigallocatechin-3-gallate (EGCG), a major polyphenolic constituent derived from green tea","Epigallocatechin-3-gallate (EGCG), a major polyphenolic constituent derived from green tea",0.95,"Abstract explicitly identifies EGCG as a constituent derived from green tea, establishing tea type and compound identity.",llm_extracted,component_group_override
PMID_41828611_GLM1,PMID_41828611,false,false,true,green tea,purified component,catechins,,,catechins,,,green tea catechins,green tea catechins,0.95,Abstract mentions 'green tea catechins' as one of multiple natural product interventions; no processing or extraction details provided.,llm_extracted,
PMID_41828808_GLM1,PMID_41828808,false,false,true,green tea,purified component,catechins,,,EGCG; prodelphinidin A2 3'-gallate,,,Green tea phytochemicals; monomeric catechins like EGCG; dimeric catechins; prodelphinidin A2 3'-gallate,210 Camellia sinensis (Green tea) phytochemicals; monomeric catechins like EGCG; prodelphinidin A2 3'-gallate,0.95,Title and abstract specify green tea and identify specific catechin compounds EGCG and prodelphinidin A2 3'-gallate; no processing or extraction methods reported.,llm_extracted,
PMID_41830022_GLM1,PMID_41830022,false,false,true,green tea,purified component,catechins,,,catechins,,,catechin + inulin beverage; catechins 400 mg/day,catechin + inulin beverage (catechins 400 mg/day; inulin 2.3 g/day),0.95,Title and abstract specify green tea catechins administered as purified component in beverage at defined daily dose; no processing or extraction methods reported.,llm_extracted,
PMID_41830022_GLM2,PMID_41830022,false,false,true,green tea,purified component,catechins,,,catechins,,,catechin + inulin beverage;catechins 400 mg/day,randomized to a catechin + inulin beverage (catechins 400 mg/day; inulin 2.3 g/day),0.95,"Title and abstract specify green tea catechins as a purified component administered in a beverage at a defined daily dose, but no processing or extraction methods are described.",llm_extracted,
PMID_41833670_GLM1,PMID_41833670,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenols,,,Tea polyphenols;antioxidant capacity,Tea polyphenols (TP) were subsequently loaded onto the CeO2 NPs;strong antioxidant capacity in DPPH and ABTS assays,0.95,Abstract explicitly names tea polyphenols as loaded component with antioxidant activity; no processing or extraction details provided.,llm_extracted,
PMID_41833670_GLM2,PMID_41833670,false,false,true,unspecified tea,purified component,mixed polyphenols,,,tea polyphenols,,,Tea polyphenols;TP,Tea polyphenols (TP) were subsequently loaded onto the CeO2 NPs,0.95,Abstract explicitly names tea polyphenols as a loaded component but provides no processing or extraction details for the tea material itself.,llm_extracted,
PMID_41855828_GLM1,PMID_41855828,false,false,false,,,,,,,,,,,1.00,"Study subject is Dendrobii Officinalis Flos (orchid flower), not tea; no tea processing, extraction, or components reported.",llm_extracted,
PMID_41859366_GLM1,PMID_41859366,false,false,true,unspecified tea,tea leaf,catechins,,,gallocatechin gallate;GCG;theobromine;caffeine;proanthocyanidins;anthocyanin derivatives,Y5,,trans-catechins;hyperaccumulates;gallocatechin gallate;GCG;theobromine;caffeine,"unique germplasm, Y5... preferentially hyperaccumulates trans-catechins over cis-catechins, with gallocatechin gallate (GCG) reaching 70.1 ± 0.3 mg/g",0.95,Study focuses on chemical composition of tea germplasm leaves; no processing or extraction methods described.,llm_extracted,
PMID_41863176_GLM1,PMID_41863176,false,false,true,green tea,purified component,catechins,,,Epigallocatechin-3-gallate; EGCG,,,Epigallocatechin-3-gallate; EGCG; green tea; natural polyphenol; most abundant component,"Epigallocatechin-3-gallate (EGCG), a natural polyphenol and the most abundant component of green tea",0.95,Abstract explicitly identifies EGCG as a component of green tea; no processing or extraction methods described.,llm_extracted,
PMID_41863176_GLM2,PMID_41863176,false,false,true,green tea,purified component,catechins,,,Epigallocatechin-3-gallate; EGCG,,,Epigallocatechin-3-gallate; green tea; natural polyphenol; most abundant component,"Epigallocatechin-3-gallate (EGCG), a natural polyphenol and the most abundant component of green tea",1.00,Abstract explicitly identifies EGCG as a component of green tea; no processing or extraction methods described.,llm_extracted,
PMID_41863981_GLM1,PMID_41863981,false,false,true,unspecified tea,purified component,catechins,,,catechin,,,"tea polyphenols; catechin purity, 50.4%","tea polyphenols (catechin purity, 50.4%)",0.95,"Abstract specifies tea polyphenols with catechin purity of 50.4%, indicating catechins as the primary component group; no processing or extraction methods reported.",llm_extracted,
PMID_41863981_GLM2,PMID_41863981,false,false,true,unspecified tea,purified component,catechins,,,catechin,,,tea polyphenols; catechin purity 50.4%,"diet supplemented with 1,000 mg/kg tea polyphenols (catechin purity, 50.4%)",0.95,"Abstract specifies tea polyphenols with catechin purity of 50.4%, indicating catechin component group; no processing or extraction details provided.",llm_extracted,tea type unspecified
PMID_41863981_GLM3,PMID_41863981,false,false,true,unspecified tea,purified component,catechins,,,catechin,,,"tea polyphenols; catechin purity, 50.4%","supplemented with 1,000 mg/kg tea polyphenols (catechin purity, 50.4%)",0.95,"Abstract reports tea polyphenols with specified catechin purity of 50.4%, indicating catechin component group; no processing or extraction methods described.",llm_extracted,tea source unspecified
PMID_41868711_GLM1,PMID_41868711,true,false,true,dark/post-fermented tea,tea leaf,catechins,brick-like form,,epicatechin; epicatechin gallate; gallic acid; catechin,,,"Qing-brick tea (QBT), a traditional Chinese tea characterized by its unique processing method and brick-like form, contains bioactive compounds including epicatechin, epicatechin gallate, gallic acid, and catechin","Qing-brick tea (QBT), a traditional Chinese tea characterized by its unique processing method and brick-like form, contains bioactive compounds including epicatechin, epicatechin gallate, gallic acid, and catechin",0.95,"Abstract explicitly identifies Qing-brick tea as a traditional Chinese tea with unique processing and brick-like form, and lists specific bioactive compounds.",llm_extracted,
PMID_41880967_GLM1,PMID_41880967,false,false,true,black tea,tea leaf,mixed polyphenols,,,epicatechin gallate; thearubigins; theaflavins; quercetin-3-O-glucoside,,China,Chinese black teas; large-leaf black teas; small- and medium-leaf black teas,evaluated 44 non-volatile quality indicators...across 36 Chinese black teas,0.95,Study analyzes commercial black tea leaves from China; compounds measured but no processing or extraction methods described.,llm_extracted,material_form inferred from context
PMID_41882045_GLM1,PMID_41882045,false,false,true,green tea,tea infusion,catechins,,,catechine,,,green tea beverage; GT; Total Phenolic Content; catechine,green tea beverage (GT); High Performance Liquid Chromatography showed rich profile of phenolics mainly catechine,0.95,Title and abstract explicitly identify material as green tea beverage; HPLC identified catechine as main component; no processing or extraction methods described.,llm_extracted,
PMID_41882045_GLM2,PMID_41882045,false,false,true,green tea,tea infusion,catechins,,,catechine,,,green tea beverage;GT;catechine,green tea beverage (GT); rich profile of phenolics mainly catechine,0.90,Title and abstract explicitly state green tea beverage; HPLC identified catechine as main phenolic component.,llm_extracted,
PMID_41888324_GLM1,PMID_41888324,false,false,false,unspecified tea,unspecified material,,,,,,,functional tea ingredients,serving as functional tea ingredients,0.95,"Paper is about Ligustrum genus; tea is mentioned only as a functional use context with no processing, extraction, or component details reported.",llm_extracted,
PMID_41899489_GLM1,PMID_41899489,false,false,true,unspecified tea,purified component,tea polysaccharides,,,tea polysaccharides; TPS,,,tea polysaccharides; TPS; 100 mg/kg TPS daily by gavage,tea polysaccharides (TPS) have the ability to regulate lipid metabolism; administered 100 mg/kg TPS daily by gavage,0.95,Component explicitly named as tea polysaccharides (TPS) with dosing details; no processing or extraction methods described.,llm_extracted,tea source unspecified
PMID_41899489_GLM2,PMID_41899489,false,false,true,unspecified tea,purified component,tea polysaccharides,,,TPS;tea polysaccharides,,,tea polysaccharides;TPS,tea polysaccharides (TPS);administered 100 mg/kg TPS daily by gavage,0.95,"Abstract identifies tea polysaccharides (TPS) as the test material but provides no details on tea type, processing, or extraction methods.",llm_extracted,tea type unspecified
PMID_41901054_GLM1,PMID_41901054,true,false,true,green tea,purified component,mixed polyphenols,decaffeination,,,,,decaffeinated green tea; DGTP; polyphenols,polyphenols from decaffeinated green tea (DGTP),0.95,"Abstract explicitly mentions decaffeinated green tea polyphenols, indicating decaffeination processing and mixed polyphenol components.",llm_extracted,
PMID_41907215_GLM1,PMID_41907215,false,false,true,green tea,purified component,catechins,,,Epigallocatechin gallate; EGCG,,,Epigallocatechin gallate; EGCG; primary bioactive compound in green tea,"Epigallocatechin gallate (EGCG), the primary bioactive compound in green tea",1.00,Abstract explicitly identifies EGCG as the primary bioactive compound in green tea; no processing or extraction methods reported.,llm_extracted,
